paper_id,venue,title,override_type,cluster_id,cluster_label
jb37oaGZXy,ICLR 2024,Musketeer: Joint Training/Inference for Multi-task Vision-Language Model with Task Explanation Prompts,accept_to_reject,3,Novelty and related-work positioning
Sa0t0vGPDv,ICLR 2024,FARS: FSM-Augmentation to Make LLMs Hallucinate the Right APIs,accept_to_reject,3,Novelty and related-work positioning
kaGA40pfFY,ICLR 2024,Rationality of Thought Improves Reasoning in Large Language Models,accept_to_reject,3,Novelty and related-work positioning
JDd46WodYf,ICLR 2024,Active Procedure Planning with Uncertainty-awareness in Instructional Videos,accept_to_reject,3,Novelty and related-work positioning
zzqn5G9fjn,ICLR 2024,Breaking Physical and Linguistic Borders: Multilingual Federated Prompt Tuning for Low-Resource Languages,reject_to_accept,3,Novelty and related-work positioning
bXLOOoR2ft,ICLR 2024,DoraemonGPT: Toward Solving Real-world Tasks with Large Language Models,accept_to_reject,3,Novelty and related-work positioning
Dnn7SoD224,ICLR 2024,Robust Stereo Matching by Risk Minimization,accept_to_reject,3,Novelty and related-work positioning
vBw8JGBJWj,ICLR 2024,Encoding Unitig-level Assembly Graphs with Heterophilous Constraints for Metagenomic Contigs Binning,reject_to_accept,3,Novelty and related-work positioning
UnuSBQjgqK,ICLR 2024,CIM: Constrained Intrinsic Motivation for Reinforcement Learning,accept_to_reject,3,Novelty and related-work positioning
v9Sfo2hMJl,ICLR 2024,Rethinking the Temporal Modeling for Time Series Forecasting with Hybrid Modeling,accept_to_reject,3,Novelty and related-work positioning
k9NYnsC4Mq,ICLR 2024,Learning without Forgetting for Vision-Language Models,accept_to_reject,3,Novelty and related-work positioning
kqHxpHKMSz,ICLR 2024,Towards Generalizable Multi-Camera 3D Object Detection via Perspective Debiasing,accept_to_reject,3,Novelty and related-work positioning
UX9lljSZqX,ICLR 2024,Unified Static and Dynamic: Temporal Filtering Network for Efficient Video Grounding,accept_to_reject,3,Novelty and related-work positioning
LNTexdca08,ICLR 2024,P2P: Transforming from Point Supervision to Explicit Visual Prompt for Object Detection and Segmentation,accept_to_reject,3,Novelty and related-work positioning
5iENGLEJKG,ICLR 2024,INViTE: INterpret and Control Vision-Language Models with Text Explanations,reject_to_accept,3,Novelty and related-work positioning
Nfu3bUkmdH,ICLR 2024,Democratizing LLMs for Low-Resource Languages by Leveraging their English Dominant Abilities with Linguistically-Diverse Prompts,accept_to_reject,3,Novelty and related-work positioning
r2Ji0Bzd4g,ICLR 2024,Lightweight Image Super-Resolution via Flexible Meta Pruning,accept_to_reject,3,Novelty and related-work positioning
aNuQyV30Yw,ICLR 2024,An Image is Worth Multiple Words: Learning Object Level Concepts using Multi-Concepts Prompts Learning,accept_to_reject,3,Novelty and related-work positioning
efFmBWioSc,ICLR 2024,Multimodal Web Navigation with Instruction-Finetuned Foundation Models,reject_to_accept,3,Novelty and related-work positioning
r92RVhnzKy,ICLR 2024,Diving Deep into Regions: Exploiting Regional information Transformer for Single Image Deraining,accept_to_reject,3,Novelty and related-work positioning
9Z0yB8rmQ2,ICLR 2024,Lyra: Orchestrating Dual Correction in Automated Theorem Proving,accept_to_reject,3,Novelty and related-work positioning
6PVgHZUepm,ICLR 2024,Rep-Adapter: Parameter-free Automatic Adaptation of Pre-trained ConvNets via Re-parameterization,accept_to_reject,3,Novelty and related-work positioning
V0CUOBWUHa,ICLR 2024,Scaling Sentence Embeddings with Large Language Models,accept_to_reject,3,Novelty and related-work positioning
VVgGbB9TNV,ICLR 2024,An LLM can Fool Itself: A Prompt-Based Adversarial Attack,reject_to_accept,3,Novelty and related-work positioning
FRCHDhbxZF,ICLR 2024,ZeroFlow: Scalable Scene Flow via Distillation,reject_to_accept,3,Novelty and related-work positioning
1gkePTsAWf,ICLR 2024,Self-Taught Optimizer (STOP): Recursively Self-Improving Code Generation,accept_to_reject,3,Novelty and related-work positioning
FhbZ1PQCaG,ICLR 2024,Think Before You Act: Decision Transformers with Internal Memory,accept_to_reject,3,Novelty and related-work positioning
L2kbdthX5M,ICLR 2024,SignAvatars: A Large-scale 3D Sign Language Holistic Motion Dataset and Benchmark,accept_to_reject,3,Novelty and related-work positioning
OqLrv5oH6r,ICLR 2024,Encoding Expert Knowledge into Federated Learning using Weak Supervision,accept_to_reject,3,Novelty and related-work positioning
IAZVktzmG5,ICLR 2024,Learning Epipolar Feature Fields for Multi-Image Super-Resolution,accept_to_reject,3,Novelty and related-work positioning
ClqyY6Bvb7,ICLR 2024,ChEF: A Comprehensive Evaluation Framework for Standardized Assessment of Multimodal Large Language Models,accept_to_reject,3,Novelty and related-work positioning
KiH8QXn2pk,ICLR 2024,PPTSER: A Plug-and-Play Tag-guided Method for Few-shot Semantic Entity Recognition on Visually-rich Documents,accept_to_reject,3,Novelty and related-work positioning
PhJUd3mbhP,ICLR 2024,AutoAgents: A Framework for Automatic Agent Generation,accept_to_reject,3,Novelty and related-work positioning
uq6UWRgzMr,ICLR 2026,Neuron-Aware Data Selection in Instruction Tuning for Large Language Models,reject_to_accept,4,Benchmark and evaluation adequacy
1BXojAgNrg,ICLR 2026,MedAraBench: Large-scale Arabic Medical Question Answering Dataset and Benchmark,reject_to_accept,4,Benchmark and evaluation adequacy
r0L9GwlnzP,ICLR 2026,"Do LLM Agents Know How to Ground, Recover, and Assess? Evaluating Epistemic Competence in Information-Seeking Agents",reject_to_accept,4,Benchmark and evaluation adequacy
uKPuiBbyjf,ICLR 2026,Text2GraphBench: A Comprehensive Benchmark for Evaluating Text-Instructed Graph Generation with Large Language Models,accept_to_reject,4,Benchmark and evaluation adequacy
JxmjzC6syB,ICLR 2026,Benchmarking Stochastic Approximation Algorithms for Fairness-Constrained Training of Deep Neural Networks,reject_to_accept,4,Benchmark and evaluation adequacy
2KgXWnikxR,ICLR 2026,Probabilistic Robustness for Free? Revisiting Training via a Benchmark,accept_to_reject,4,Benchmark and evaluation adequacy
ddpLHL9JJo,ICLR 2026,MIRAGE: MULTI-HOP INTERLEAVED REASONING AND RETRIEVAL-GROUNDED EVIDENCE,accept_to_reject,4,Benchmark and evaluation adequacy
IKVUB9Exuc,ICLR 2026,Adaptive Collaboration with Humans: Metacognitive Policy Optimization for Multi-Agent LLMs with Continual Learning,reject_to_accept,4,Benchmark and evaluation adequacy
RqwEzZqMFv,ICLR 2026,MolecularIQ: Characterizing Chemical Reasoning Capabilities Through Symbolic Verification on Molecular Graphs,reject_to_accept,4,Benchmark and evaluation adequacy
URtz3JhoWh,ICLR 2026,LiveOIBench: Can Large Language Models Outperform Human Contestants in Informatics Olympiads?,accept_to_reject,4,Benchmark and evaluation adequacy
SBAe5nzF0E,ICLR 2026,Multiphysics Bench: Benchmarking and Investigating Scientific Machine Learning for Multiphysics PDEs,accept_to_reject,4,Benchmark and evaluation adequacy
2Td8r7KYK2,ICLR 2026,SoSBench: Benchmarking Safety Alignment on Six Scientific Domains,reject_to_accept,4,Benchmark and evaluation adequacy
TOgQ00DEek,ICLR 2026,LLMs as Rules Oracles: Exploring Real-World Multimodal Reasoning in Tabletop Strategy Game Environments,reject_to_accept,4,Benchmark and evaluation adequacy
kWCNhRdcDI,ICLR 2026,Natural Language PDDL (NL-PDDL) for Open-world Goal-oriented Commonsense Regression Planning in Embodied AI,reject_to_accept,4,Benchmark and evaluation adequacy
VHiHVBNy1M,ICLR 2026,Inference-Time Personalized Safety Control via Paired Difference-in-Means Intervention,reject_to_accept,4,Benchmark and evaluation adequacy
323SIitB3Z,ICLR 2026,WatchLog: From a Glimpse to Decision—Rapid Event Reasoning in Endpoint Detection and Response Logs with Multimodal LLMs,accept_to_reject,4,Benchmark and evaluation adequacy
VqI7rDJqiI,ICLR 2026,"C2Rust-Bench: A Minimized, Representative Benchmark for C-to-Rust Transpilation",accept_to_reject,4,Benchmark and evaluation adequacy
31CznLfRIS,ICLR 2026,VideoJudge: Bootstrapping Enables Scalable Supervision of MLLM-as-a-Judge for Video Understanding,reject_to_accept,4,Benchmark and evaluation adequacy
HL3TvE4Afm,ICLR 2026,Deep FlexQP: Accelerated Nonlinear Programming via Deep Unfolding,reject_to_accept,4,Benchmark and evaluation adequacy
VVbKS5Ar3A,ICLR 2026,Unsupervised Ordering for Maximum Clique,accept_to_reject,4,Benchmark and evaluation adequacy
PMbionN5cC,ICLR 2026,VowelPrompt: Hearing Speech Emotions from Text via Vowel-level Prosodic Augmentation,reject_to_accept,4,Benchmark and evaluation adequacy
Ibqs5Uk2uk,ICLR 2026,Accelerating MHC-II Epitope Discovery via Multi-Scale Prediction in Antigen Presentation,accept_to_reject,4,Benchmark and evaluation adequacy
zimuL7ZmIi,ICLR 2026,TSM-Bench: Detecting LLM-Generated Text in Real-World Wikipedia Editing Practices,reject_to_accept,4,Benchmark and evaluation adequacy
jOTQupHx7q,ICLR 2026,PropensityBench: Evaluating Latent Safety Risks in Large Language Models via an Agentic Approach,reject_to_accept,4,Benchmark and evaluation adequacy
DZjbL9BuHs,ICLR 2026,Generalization of RLVR Using Causal Reasoning as a Testbed,reject_to_accept,4,Benchmark and evaluation adequacy
DQuWpKLNwd,ICLR 2026,Reasoning on a Spectrum: Aligning LLMs to System 1 and System 2 Thinking,accept_to_reject,4,Benchmark and evaluation adequacy
hcuEdq6eKD,ICLR 2026,GDPval: Evaluating AI Model Performance on Real-World Economically Valuable Tasks,reject_to_accept,4,Benchmark and evaluation adequacy
DewXWSvQPH,ICLR 2026,TimeSeriesExamAgent: Creating Time Series Reasoning Benchmarks at Scale,reject_to_accept,4,Benchmark and evaluation adequacy
sAzUQkP47r,ICLR 2026,OpenEstimate: Evaluating LLMs on Reasoning Under Uncertainty with Real-World Data,reject_to_accept,4,Benchmark and evaluation adequacy
38nYZ5QBui,ICLR 2026,Learning from Synthetic Data Improves Multi-hop Reasoning,reject_to_accept,4,Benchmark and evaluation adequacy
ANbAB0tXv3,ICLR 2026,NavTrust: Benchmarking Trustworthiness for Embodied Navigation,accept_to_reject,4,Benchmark and evaluation adequacy
NoZgrya6Ua,ICLR 2026,References Improve LLM Alignment in Non-Verifiable Domains,reject_to_accept,4,Benchmark and evaluation adequacy
ZpenqZE0yL,ICLR 2026,GeoCrossBench: Cross-Band Generalization for Remote Sensing,accept_to_reject,4,Benchmark and evaluation adequacy
hzf23XSDcs,ICLR 2026,CitySeeker: How Do VLMs Explore Embodied Urban Navigation with Implicit Human Needs?,reject_to_accept,4,Benchmark and evaluation adequacy
K6Zl3gAtMu,ICLR 2026,Foliagen: Framework for Foliage Image Generation from Individual Crop Leaf Images,accept_to_reject,4,Benchmark and evaluation adequacy
o7avj3PWNC,ICLR 2026,BrokenMath: A Benchmark for Sycophancy in Theorem Proving with LLMs,accept_to_reject,4,Benchmark and evaluation adequacy
iPAy5VpGQa,ICLR 2026,HiMAE: Hierarchical Masked Autoencoders Discover Resolution-Specific Structure in Wearable Time Series,reject_to_accept,4,Benchmark and evaluation adequacy
kefUcn22mk,ICLR 2026,Evaluating Language Models' Evaluations of Games,reject_to_accept,4,Benchmark and evaluation adequacy
Fcf5fLmaeG,ICLR 2026,TrustGen: A Platform of Dynamic Benchmarking on the Trustworthiness of Generative Foundation Models,reject_to_accept,4,Benchmark and evaluation adequacy
Hgw56DUFzD,ICLR 2026,WARC-Bench: Web Archive based Benchmark for GUI Subtask Executions,reject_to_accept,4,Benchmark and evaluation adequacy
t6roJiPN6Y,ICLR 2026,Vintix II: Decision Pre-Trained Transformer is a Scalable In-Context Reinforcement Learner,reject_to_accept,4,Benchmark and evaluation adequacy
XJxXSMLDoZ,ICLR 2026,Discrete Diffusion for Reflective Vision-Language-Action Models in Autonomous Driving,reject_to_accept,4,Benchmark and evaluation adequacy
ia2ux3ZyZA,ICLR 2026,Quantum-inspired benchmark for Intrinsic Dimension Estimation,accept_to_reject,4,Benchmark and evaluation adequacy
f2VxF4QIx1,ICLR 2026,Benchmarking Overton Pluralism in LLMs,reject_to_accept,4,Benchmark and evaluation adequacy
xXRqWpt3Xr,ICLR 2026,Benchmarking ECG FMs: A Reality Check Across Clinical Tasks,reject_to_accept,4,Benchmark and evaluation adequacy
F1nx5KRRzM,ICLR 2026,CFDLLMBench: A Benchmark Suite for Evaluating Large Language Models in Computational Fluid Dynamics,accept_to_reject,4,Benchmark and evaluation adequacy
E0WSAugJ0j,ICLR 2026,LiveClin: A Live Clinical Benchmark without Leakage,reject_to_accept,4,Benchmark and evaluation adequacy
y4kAMUBqLq,ICLR 2026,Local Success Does Not Compose: Benchmarking Large Language Models for Compositional Formal Verification,reject_to_accept,4,Benchmark and evaluation adequacy
5EmpOCq1Ql,ICLR 2026,Characterizing Deep Research: A Benchmark and Formal Definition,reject_to_accept,4,Benchmark and evaluation adequacy
Sxj4o3qXtl,ICLR 2026,ATGen: Adversarial Reinforcement Learning for Test Case Generation,reject_to_accept,4,Benchmark and evaluation adequacy
2WQAEQLq3E,ICLR 2026,Scalable Evaluation of Language Models with Generated Games,accept_to_reject,4,Benchmark and evaluation adequacy
bRVJcc89Em,ICLR 2026,How Confident are Video Models? Empowering Video Models to Express their Uncertainty,accept_to_reject,4,Benchmark and evaluation adequacy
hLweUPBz7k,ICLR 2026,From Conversation to Query Execution: Benchmarking User and Tool Interactions for EHR Database Agents,reject_to_accept,4,Benchmark and evaluation adequacy
e2s7YHeVZW,ICLR 2026,AgentMath: Empowering Mathematical Reasoning for Large Language Models via Tool-Augmented Agent,reject_to_accept,4,Benchmark and evaluation adequacy
NiGttq9V3b,ICLR 2026,UniISP: A Unified ISP Framework for Both Human and Machine Vision,accept_to_reject,4,Benchmark and evaluation adequacy
kGEuZXaXU6,ICLR 2026,PACEbench: A Framework for Evaluating Practical AI Cyber-Exploitation Capabilities,reject_to_accept,4,Benchmark and evaluation adequacy
U3k7qLgGN8,ICLR 2026,A Novel Benchmark Framework for Neural Embeddings in Earth Observation,accept_to_reject,4,Benchmark and evaluation adequacy
wf73W2xatC,ICLR 2026,RedacBench: Can AI Erase Your Secrets?,reject_to_accept,4,Benchmark and evaluation adequacy
Fje6v8JnB0,ICLR 2026,"FLEX: A Largescale Multimodal, Multiview Dataset for Learning Structured Representations of Fitness Action Quality",accept_to_reject,4,Benchmark and evaluation adequacy
e6Vne8vJHe,ICLR 2026,SWE-Mirror: Scaling Issue Resolving Datasets by Mirroring Issues Across Repositories,accept_to_reject,4,Benchmark and evaluation adequacy
jSM71b1JsV,ICLR 2026,Battery Fault: A Comprehensive Dataset and Benchmark for Battery Fault Diagnosis,reject_to_accept,4,Benchmark and evaluation adequacy
259xBeNyDV,ICLR 2026,Charts Are Not Images: On the Challenges of Scientific Chart Editing,reject_to_accept,4,Benchmark and evaluation adequacy
avwNGWtiHF,ICLR 2026,ASSESS: A Semantic and Structural Evaluation Framework for Statement Similarity,reject_to_accept,4,Benchmark and evaluation adequacy
uIJyYkOgAy,ICLR 2026,Can Large Language Models Match the Conclusions of Systematic Reviews?,reject_to_accept,4,Benchmark and evaluation adequacy
ioYdy7aghG,ICLR 2026,Tab-MIA: A Benchmark Dataset for Membership Inference Attacks on Tabular Data in LLMs,reject_to_accept,4,Benchmark and evaluation adequacy
